book_id;title;num_pages;ratings_count;description;genre;book_id_mapping
6304335;Beautiful Creatures Caster Chronicles 1;563.0;;In a small South Carolina town, where it seems little has changed since the Civil War, sixteen-year-old Ethan is powerfully drawn to Lena, a new classmate with whom he shares a psychic connection and whose family hides a dark secret that may be revealed on her sixteenth birthday.;['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'romance', 'young-adult'];223
5821978;The Summer I Turned Pretty Summer 1;272.0;;This book is fresh fun and exciting. 15 year Belly Conklin is enjoying another summer with the people that she loves in Cousins, a place she's been going to since she was a baby! The fishers, Aka Jerimiah and Conrad, are finally grown up, and Belly feels like she can fit in aswell. Belly would be turning 16 this year, as now she feels as if she can fit in with the boys. She thinks the summer will be fun, Hanging out on the beach and Playing with the people she loves, Belly is looking foward to her summer vacation. But that's when she finds out that Susannah Fisher is diagnosed with Cancer, which changes everything. Things are different in the Summer house. Her first love, Conrad is different, he's distant. While the stay in the house was supposed to be enjoying, they need to focus on things that matter the most. Sussanah. Belly decides that it's time she acts like the adult that she is. Choosing between her 2 lovers Jerimiah and Conrad Fisher. Will either of them like her? Because this...Is the Summer I turned Pretty.;['children', 'fiction', 'young-adult'];224
7069;The World According to Garp;568.0;;;['fiction'];225
6050298;Dreamfever Fever 4;;;;['fiction'];226
378;The Phantom Tollbooth;255.0;;The Phantom Tollbooth is a children's fantasy adventure novel written by Norton Juster with illustrations by Jules Feiffer. It was published in 1961 by Random House (USA). It tells the story of a bored young boy named Milo who unexpectedly receives a magic tollbooth one afternoon and, having nothing better to do, drives through it in his toy car, transporting him to the Kingdom of Wisdom, once prosperous but now troubled. There, he acquires two faithful companions, a dog named Tock and the Humbug, and goes on a quest to restore to the kingdom its exiled princesses—named Rhyme and Reason—from the Castle in the Air. In the process, he learns valuable lessons, finding a love of learning. The text is full of puns and wordplay, such as when Milo unintentionally jumps to Conclusions, an island in Wisdom, thus exploring the literal meanings of idioms.;['children', 'fantasy, paranormal', 'fiction'];227
5139;The Devil Wears Prada The Devil Wears Prada 1;432.0;675927.0;"A delightfully dishy novel about the all-time most impossible boss in the history of impossible bosses.
Andrea Sachs, a small-town girl fresh out of college, lands the job ""a million girls would die for."" Hired as the assistant to Miranda Priestly, the high-profile, fabulously successful editor of ""Runway ""magazine, Andrea finds herself in an office that shouts ""Prada! Armani! Versace!"" at every turn, a world populated by impossibly thin, heart-wrenchingly stylish women and beautiful men clad in fine-ribbed turtlenecks and tight leather pants that show off their lifelong dedication to the gym. With breathtaking ease, Miranda can turn each and every one of these hip sophisticates into a scared, whimpering child.
THE DEVIL WEARS PRADA gives a rich and hilarious new meaning to complaints about ""The Boss from Hell."" Narrated in Andrea's smart, refreshingly disarming voice, it traces a deep, dark, devilish view of life at the top only hinted at in gossip columns and over Cosmopolitans at the trendiest cocktail parties. From sending the latest, not-yet-in-stores Harry Potter to Miranda's children in Paris by private jet, to locating an unnamed antique store where Miranda had at some point admired a vintage dresser, to serving lattes to Miranda at precisely the piping hot temperature she prefers, Andrea is sorely tested each and every day--and often late into the night with orders barked over the phone. She puts up with it all by keeping her eyes on the prize: a recommendation from Miranda that will get Andrea a top job at any magazine of her choosing. As things escalate from the merely unacceptable to the downright outrageous, however, Andrea begins to realize that the job a million girls would die for may just kill her. And even if she survives, she has to decide whether or not the job is worth the price of her soul.";['fiction', 'romance', 'young-adult'];228
493456;Extras Uglies 4;1600.0;;;['children', 'fiction', 'non-fiction'];229
13;The Ultimate Hitchhikers Guide to the Galaxy;;;;['fiction'];230
110494;Living Dead in Dallas Sookie Stackhouse 2;291.0;;Cocktail waitress Sookie Stackhouse is on a streak of bad luck. First, her coworker is murdered and no one seems to care. Then she's face-to-face with a beastly creature that gives her a painful and poisonous lashing. Enter the vampires, who graciously suck the poison from her veins (like they didn't enjoy it).    Point is, they saved her life. So when one of the bloodsuckers asks for a favor, she complies. And soon, Sookie's in Dallas using her telepathic skills to search for a missing vampire. She's supposed to interview certain humans involved. There's just one condition: the vampires must promise to behave--and let the humans go unharmed. Easier said than done. All it takes is one delicious blonde a Sookie is pursued by a very sexy vampire—and a very deadly monster. --review from Barnes and Noble;['fantasy, paranormal', 'fiction', 'mystery, thriller, crime'];231
556602;Sarahs Key;356.0;;Paris, July 1942: Sarah, a ten year-old girl, is brutally arrested with her family by the French police in the Vel' d'Hiv' roundup, but not before she locks her younger brother in a cupboard in the family's apartment, thinking that she will be back within a few hours.    Paris, May 2002: On Vel' d'Hiv's 60th anniversary, journalist Julia Jarmond is asked to write an article about this black day in France's past. Through her contemporary investigation, she stumbles onto a trail of long-hidden family secrets that connect her to Sarah. Julia finds herself compelled to retrace the girl's ordeal, from that terrible term in the Vel d'Hiv', to the camps, and beyond. As she probes into Sarah's past, she begins to question her own place in France, and to reevaluate her marriage and her life.    Tatiana de Rosnay offers us a brilliantly subtle, compelling portrait of France under occupation and reveals the taboos and silence that surround this painful episode.  ([source][1])        [1]: http://www.tatianaderosnay.com/index.php/books/elle-s-appelait-sarah;['fiction', 'history, historical fiction, biography'];232
24128;The Merchant of Venice;147.0;;In this lively comedy of love and money in sixteenth-century Venice, Bassanio wants to impress the wealthy heiress Portia but lacks the necessary funds. He turns to his merchant friend, Antonio, who is forced to borrow from Shylock, a Jewish moneylender. When Antonio's business falters, repayment becomes impossible--and by the terms of the loan agreement, Shylock is able to demand a pound of Antonio's flesh. Portia cleverly intervenes, and all ends well (except of course for Shylock).;['history, historical fiction, biography', 'young-adult'];233
