
"The bodies are curiously well preserved, even though they have been buried for centuries, and they are brought for study to a New York research facility under the authority of highly acclaimed Dr. Frederick Orville. But soon after the investigation begins, things go terribly wrong. The demonic souls of the beings are reanimated...and they are hell-bent on terror. Dr. Orville and his team work tirelessly in an underground bunker, under military guard, desperately trying to develop a serum to counteract the havoc the zombie-like terrorists wreak on their numerous victims. As a descendant of the Axosyz, only Doctor Orville's daughter has the spiritual insight necessary to direct the scientists and reveal the forces of good they'll need to overcome the evil that has been unleashed. The Evil in the Ice is a fast-paced science-fiction thriller that takes the reader to a place where disbelief is suspended, faith in God is questioned, and the mystery of immortality is tantalizingly close to being unraveled.",,190.0,,The Evil Is in the Ice
Jnaneshwari is a commentary on the Bhagavad Gita completed in 1290 C.E. by the poet-saint Jnaneshwar. Swami Kripananda has simply put the Jnaneshwari into the contemporary English idiom in rather the same way that Robert Bly put Tagore's translation of Kabir into contemporary language.,Bhagavadgītā,0.0,,Jnaneshwars Gita A Rendering of the Jnaneshwari
"“Decimos que nuestro Dios es fuente de toda misericordia, pero sabemos perfectamente que no hay un solo caso auténtico en la historia en que Él haya mostrado esa virtud. Decimos que es fuente de todo moral, pero sabemos por Su historia y por Su conducta diaria que Él no tiene absolutamente nada que se parezca a la moral...” Estas Reflexiones... de Mark Twain, quien murió en 1910, no fueron publicadas sino hasta 1963 ¡53 años más tarde! por la fuerte oposición de su hija Clara a unos textos, parte de la autobiografía del autor, que ya entonces no eran políticamente correctos.",Fiction,67.0,2.0,Reflexiones Contra La Religion
Many of Mr. Oyster's sea creature friends brag about what they can do. Mr. Oyster isn't worried because he is doing something special too. Find out what secret of beauty Mr. Oyster plans to share.,Juvenile Fiction,34.0,1.0,The Oysters Secret
"""These adventures of young Gareth of Orkney in King Arthur's court are based, in part, on Sir Thomas Malory's Arthurian hero."" - American Book Publishing Record.",Gareth (Legendary character),268.0,,Gareth of Orkney
"""Jenifer Madson captures the heart of the simple. I loved it. All of it. You will, too."" —Karen Casey, PhD, author of The Good Stuff from Growing Up in a Dysfunctional Family Head to Heart gently guides us to cultivate (and sustain) those moments of clarity—the awakenings of everyday life—and to embrace and grow from them all, no matter how joyful or painful. ""Awakening…think of it as something we need to do every day; it is a process, a gradual awareness and growing insight,"" Madson writes. Practice awakening to: generate more compassion or love, create an unshakable sense of well-being, better understand your mind and surroundings, find answers to specific challenges, or all of the above. Practice can happen anywhere, any time: on the mat or on the move, sitting or walking, in silence or conversation, alone or with a group; in short, whenever you are consciously pointing your mind toward greater clarity and service while connecting with the Spirit, you are meditating and preparing to awaken. Head to Heart times 365. Each brief meditation opens to the promise of peace, joy, and purpose.",Self-Help,258.0,,Head to Heart 365 Meditations to Get You Going
"""In How to survive change-- you didn't ask for, Ryan provides strategies to retain your brain and optimize your response to change, step-by-step: by first accepting the new reality, then expanding your options, and finally, taking effective action. She offers cutting-edge tools for becoming calmer, less fearful, and more flexible, creative, and resourceful in your thinking. Best of all, as your adaptability increases, so does your confidence--with her guidance, you will be able to survive and thrive no matter what life throws your way""--Publisher's website.",Adaptability (Psychology),0.0,,How to Survive Change You Didnt Ask for Bounce Back Find Calm in Chaos and Reinvent Yourself
From the author of the bestselling -- Shortcuts to Bliss.,PSYCHOLOGY,178.0,,Find Happiness Now 50 Shortcuts for Bringing More Love Balance and Joy Into Your Life
"""A light-hearted primer on figuring out how to live with joy from someone who nearly died three times""--",PSYCHOLOGY,,,How to Survive Life and Death A Guide for Happiness in This World and Beyond
,,,,Black Kiss
"SpongeBob SquarePants and Patrick were enjoying a lovely feast at Medieval moments restaurant when they were chosen to fight in the royal joust. After a freak accident, SpongeBob and Patrick find themselves back in medieval times where they are mistaken for great knights and sent to rescue the princess from the evil, one-eyed lord's jellyfish dragon! Can SpongeBob and Patrick save the princess? Will they ever return to Bikini Bottom?",Juvenile Fiction,26.0,,Lost in Time A Medieval Adventure
"“What is happiness and how can I find it?” may be one of the most frequently asked questions there is. Perhaps that’s because it is so hard to experience lasting happiness. In The Saints’ Guide to Happiness, Robert Ellsberg suggests that some of the best people to show us are holy men and women throughout history—from St. Augustine to Flannery O’Connor, Thomas Merton to St. Theresa of Avila and Mother Theresa. These people weren’t saints because of the way they died or their visions or wondrous deeds. They were saints because of their extraordinary capacity for goodness and love, which—in the end—makes us happy.",Religion,242.0,1.0,The Saints Guide to Happiness Practical Lessons in the Life of the Spirit
,,,,Eddie and the Cruisers
"Manhattan Transfer di John Dos Passos è un capolavoro della narrativa modernista, capace di creare un ritratto vivido e impressionista di una New York brulicante e sfaccettata. Attraverso le storie intrecciate dei protagonisti, la città a cavallo tra i Ruggenti anni Venti e la mitica Età del Jazz appare in fervente trasformazione, complicata, fuori controllo. Da Wall Street al lungomare, dalla Bowery al Village, dai grandi viali della città ai suoi vicoli grintosi, i suoi ricchi agenti di potere e i suoi immigrati in difficoltà, questo romanzo caleidoscopico trasmette l’energia inquieta della vita a Manhattan. Così le vite della bellissima e malinconica Ellen, dello sfortunato Stan, dell’imprevedibile Congo Jake, dell’acuto e sofferente Jimmy Herf, dell’avvocato rampante George Baldwin e di molti altri si scontrano e si mescolano in questa metropoli frenetica e smorta al tempo stesso, in cui sembra impossibile essere vivi e felici e in cui domina, su tutto, l’ossessione per il denaro e il successo. Pubblicato per la prima volta in Italia nel 1932, questo romanzo è poi stato a lungo ingiustamente dimenticato. Le innovative tecniche romanzesche utilizzate da Dos Passos – flashback, flusso di coscienza, inserzioni pubblicitarie e di notizie strillate dai giornali, per rendere la complessità dell’ambiente urbano – avrebbero ispirato una nuova scuola di scrittura. Quasi un secolo dopo, Manhattan Transfer rimane un tributo indelebile alle contraddizioni del sogno americano, un affresco brulicante di corruzione, di amore e di vitalità.",Fiction,335.0,,Manhattan Transfer
